id,text,audience,category,category_title,char_len,company,doc_type,entity,keywords,part_index,part_total,source_file,source_format,title
techdoc:project-structure:ios-capacitor-ios-project#p0,"Project Structure — `ios/` — Capacitor iOS project
project-structure — ## `ios/` — Capacitor iOS project
Standard Capacitor iOS scaffold. `App/App/public/` (the `www/` mirror) and
`capacitor-cordova-ios-plugins/` are gitignored (regenerated by `cap sync`).

```
ios/
├── .gitignore                   ← ignores public/, Pods/, output/, cordova plugins
└── App/
    ├── Podfile                  ← CocoaPods deps (run `pod install` first time)
    ├── App.xcodeproj/           ← Xcode project
    ├── App.xcworkspace/         ← open this in Xcode (not the .xcodeproj)
    └── App/
        ├── AppDelegate.swift    ← app lifecycle entry point
        ├── Info.plist           ← ⚠️ MISSING mic/SpeechRecognition usage strings — see troubleshooting.md
        ├── capacitor.config.json← GENERATED copy of root config
        ├── config.xml           ← Cordova compatibility
        ├── Assets.xcassets/     ← AppIcon + Splash image sets
        ├── Base.lproj/          ← LaunchScreen.storyboard + Main.storyboard
        └── public/              ← mirror of www/ (gitignored, regenerated by cap sync)
```",internal,project-structure,Project Structure,1099,Chikku Robotics,techdoc,`ios/` — Capacitor iOS project,documentation | project-structure | `ios/` — Capacitor iOS project,0,2,Chikku_docs/project-structure.md,markdown,`ios/` — Capacitor iOS project
techdoc:project-structure:ios-capacitor-ios-project#p1,"Project Structure — `ios/` — Capacitor iOS project
        └── public/              ← mirror of www/ (gitignored, regenerated by cap sync)
```

> **iOS is not yet production-ready** — see the known issues in
> [troubleshooting.md](troubleshooting.md) (missing `Info.plist` permission
> strings) and [native.md](native.md) (no Moonshine equivalent plugin, so
> offline STT is unavailable; offline mode shows the text-input panel instead).

---",internal,project-structure,Project Structure,442,Chikku Robotics,techdoc,`ios/` — Capacitor iOS project,documentation | project-structure | `ios/` — Capacitor iOS project,1,2,Chikku_docs/project-structure.md,markdown,`ios/` — Capacitor iOS project
techdoc:project-structure:configuration-metadata-files-root,"project-structure — ## Configuration & metadata files (root)
| File | Role |
|------|------|
| `capacitor.config.json` | Source of truth for app identity: `appId`=`com.chikkurobotics.chikku`, `appName`=`Chikku`, `webDir`=`www`, `androidScheme`=`http` (cleartext, needed for LAN backend). |
| `package.json` | npm scripts (sync/build/prepare/test) + Capacitor plugin dependencies (`speech-recognition`, `text-to-speech`, `app`, `preferences`) + ML libs (`onnxruntime-web`, `openwakeword-wasm-browser`, `@huggingface/transformers`). |
| `package-lock.json` | Pinned dependency versions. |
| `.gitignore` | Ignores `node_modules/`, `.zcode/`, `base.apk`. |

---",internal,project-structure,Project Structure,658,Chikku Robotics,techdoc,Configuration & metadata files (root),documentation | project-structure | Configuration & metadata files (root),0,1,Chikku_docs/project-structure.md,markdown,Configuration & metadata files (root)
techdoc:project-structure:documentation-files,"project-structure — ## Documentation files
| File | Audience / topic |
|------|------------------|
| `README.md` (root) | Project overview, quick start, tech stack, doc index. |
| `SETUP.md` | First-build walkthrough (prerequisites, config, APK/IPA output). |
| `VOICE_FILLER_GUIDE.md` | Backend `POST /chat/voice` SSE contract (`filler`/`response`/`done`/`error`). |
| `docs/README.md` | Index of the `docs/` folder + repo-structure summary + quick-lookup table. |
| `docs/architecture.md` | Runtime architecture, state machine, voice loop end-to-end. |
| `docs/offline-rag.md` | On-device RAG pipeline (intent → retrieval → confidence → tuning). |
| `docs/native.md` | Android/iOS native layer, Capacitor plugins, build steps, the Moonshine plugin. |
| `docs/configuration.md` | `CHIKKU_CONFIG` reference (every knob explained). |
| `docs/troubleshooting.md` | Debug cheatsheet + known issues. |
| `docs/project-structure.md` | **This file** — directory & file reference. |

---",internal,project-structure,Project Structure,980,Chikku Robotics,techdoc,Documentation files,documentation | project-structure | Documentation files,0,1,Chikku_docs/project-structure.md,markdown,Documentation files
techdoc:project-structure:where-do-i-edit-quick-lookup#p0,"Project Structure — ""Where do I edit…?"" quick lookup
project-structure — ## ""Where do I edit…?"" quick lookup
| Task | File(s) |
|------|---------|
| Change what the bot says about itself | `www/js/offline-rag/templates.js`, `offline-rag/config.js` |
| Edit knowledge base content | `www/assets/knowledge_base/*.json` → `npm run build:kb-embeddings` |
| Tune RAG relevance / confidence | `www/js/config.js` → `offlineRAG.*` ([configuration.md](configuration.md)) |
| Change the wake word phrase/model | `www/js/config.js` → `wakeword.*` + retrain `assets/model/Hi_chikku.onnx` |
| Swap avatar videos | drop MP4s in `www/assets/videos/` + `config.js` → `avatar.videoSources` |
| Point at a different backend | `www/js/config.js` → `apiBaseUrl` |
| Change the offline STT model | `config.js` → `offlineSTT.moonshineModel` + `MOONSHINE_MODEL=<n> npm run prepare:moonshine` |
| Add/modify a backend endpoint | `www/js/api-client.js` |
| Change app permissions | `android/app/src/main/AndroidManifest.xml`, `ios/App/App/Info.plist` |",internal,project-structure,Project Structure,1027,Chikku Robotics,techdoc,"""Where do I edit…?"" quick lookup","documentation | project-structure | ""Where do I edit…?"" quick lookup",0,2,Chikku_docs/project-structure.md,markdown,"""Where do I edit…?"" quick lookup"
techdoc:project-structure:where-do-i-edit-quick-lookup#p1,"Project Structure — ""Where do I edit…?"" quick lookup
| Change app permissions | `android/app/src/main/AndroidManifest.xml`, `ios/App/App/Info.plist` |
| Edit native Moonshine plugin | `android/.../MoonshineSttPlugin.java` + `www/js/offline-stt/moonshine-native.js` |
| Update staged models (wake word / MiniLM / ORT wasm) | `scripts/copy-wakeword-assets.mjs`, `scripts/download-minilm-model.mjs` → `npm run prepare:wakeword-assets` / `prepare:minilm-model` |
| Regenerate RAG embeddings | `scripts/build-kb-embeddings.mjs` → `npm run build:kb-embeddings` |
| Change build/version SDK | `android/variables.gradle`, `android/app/build.gradle` |

---",internal,project-structure,Project Structure,647,Chikku Robotics,techdoc,"""Where do I edit…?"" quick lookup","documentation | project-structure | ""Where do I edit…?"" quick lookup",1,2,Chikku_docs/project-structure.md,markdown,"""Where do I edit…?"" quick lookup"
techdoc:project-structure:generated-gitignored-files-do-not-edit-by-hand#p0,"Project Structure — Generated / gitignored files (do not edit by hand)
project-structure — ## Generated / gitignored files (do not edit by hand)
These are produced by tooling and either committed (so fresh clones build
without re-downloading) or gitignored (regenerated every build). Editing them
directly is wasted work — change the **source** and re-run the script.

| Path | Generated by | Committed? |
|------|--------------|------------|
| `www/assets/ort/*` | `prepare:wakeword-assets` | ✅ yes |
| `www/assets/model/*.onnx` | `prepare:wakeword-assets` | ✅ yes (except `Hi_chikku.onnx` — custom) |
| `www/vendor/**` | `prepare:wakeword-assets` (transformers committed) | ✅ yes |
| `www/assets/models/Xenova/all-MiniLM-L6-v2/**` | `prepare:minilm-model` | ✅ yes |
| `www/assets/knowledge_base/embeddings.json` | `build:kb-embeddings` | ✅ yes |
| `android/app/src/main/assets/public/**` | `cap sync` (mirror of `www/`) | ❌ no (regenerated) |
| `android/app/src/main/assets/moonshine/**` | `prepare:moonshine-assets` | ❌ no |",internal,project-structure,Project Structure,1027,Chikku Robotics,techdoc,Generated / gitignored files (do not edit by hand),documentation | project-structure | Generated / gitignored files (do not edit by hand),0,2,Chikku_docs/project-structure.md,markdown,Generated / gitignored files (do not edit by hand)
techdoc:project-structure:generated-gitignored-files-do-not-edit-by-hand#p1,"Project Structure — Generated / gitignored files (do not edit by hand)
| `android/app/src/main/assets/moonshine/**` | `prepare:moonshine-assets` | ❌ no |
| `android/app/src/main/assets/capacitor.{config.json,plugins.json}` | `cap sync` | ❌ no |
| `android/capacitor.settings.gradle`, `capacitor.build.gradle` | `cap sync` | ❌ no |
| `android/app/build/`, `*/build/` | Gradle build | ❌ no |
| `android/hs_err_pid*.log`, `replay_pid*.log` | JVM crash dumps | ❌ no (safe to delete) |
| `ios/App/App/public/**` | `cap sync` (mirror of `www/`) | ❌ no |
| `ios/App/Pods/` | `pod install` | ❌ no |
| `node_modules/` | `npm install` | ❌ no |

> If the wake word fails to initialise after a clean checkout, the most likely
> cause is a missing/mismatched file under `www/assets/ort/` or
> `www/assets/model/` — re-run `npm run prepare:wakeword-assets`.",internal,project-structure,Project Structure,843,Chikku Robotics,techdoc,Generated / gitignored files (do not edit by hand),documentation | project-structure | Generated / gitignored files (do not edit by hand),1,2,Chikku_docs/project-structure.md,markdown,Generated / gitignored files (do not edit by hand)
techdoc:srs:software-requirements-specification-srs,srs — # Software Requirements Specification (SRS),internal,srs,Srs,49,Chikku Robotics,techdoc,Software Requirements Specification (SRS),documentation | srs | Software Requirements Specification (SRS),0,1,Chikku_docs/srs.md,markdown,Software Requirements Specification (SRS)
techdoc:srs:chikku-mobile-voice-ai-kiosk-application,"srs — ## Chikku Mobile — Voice AI Kiosk Application
**Version:** 1.0.0  
**Date:** 2026-07-28  
**Company:** Chikku Robotics  

---",internal,srs,Srs,131,Chikku Robotics,techdoc,Chikku Mobile — Voice AI Kiosk Application,documentation | srs | Chikku Mobile — Voice AI Kiosk Application,0,1,Chikku_docs/srs.md,markdown,Chikku Mobile — Voice AI Kiosk Application
techdoc:srs:table-of-contents,"srs — ## Table of Contents
1. [Introduction](#1-introduction)
   - [1.1 Purpose](#11-purpose)
   - [1.2 Scope](#12-scope)
   - [1.3 Definitions & Glossary](#13-definitions--glossary)
   - [1.4 References](#14-references)
2. [Overall Description](#2-overall-description)
   - [2.1 Product Perspective](#21-product-perspective)
   - [2.2 Product Functions](#22-product-functions)
   - [2.3 User Characteristics](#23-user-characteristics)
   - [2.4 Operating Environment](#24-operating-environment)
   - [2.5 Design & Implementation Constraints](#25-design--implementation-constraints)
   - [2.6 Assumptions & Dependencies](#26-assumptions--dependencies)
3. [Specific Requirements](#3-specific-requirements)
   - [3.1 External Interface Requirements](#31-external-interface-requirements)
   - [3.2 Functional Requirements](#32-functional-requirements)
   - [3.3 Performance Requirements](#33-performance-requirements)
   - [3.4 Non-functional Requirements](#34-non-functional-requirements)
   - [3.5 Platform-specific Requirements](#35-platform-specific-requirements)

---",internal,srs,Srs,1069,Chikku Robotics,techdoc,Table of Contents,documentation | srs | Table of Contents,0,1,Chikku_docs/srs.md,markdown,Table of Contents
techdoc:srs:1-introduction,srs — ## 1. Introduction,internal,srs,Srs,24,Chikku Robotics,techdoc,1. Introduction,documentation | srs | 1. Introduction,0,1,Chikku_docs/srs.md,markdown,1. Introduction
techdoc:srs:1-1-purpose,"srs — ### 1.1 Purpose
This Software Requirements Specification (SRS) defines the functional and non-functional requirements for the **Chikku Mobile** application — a voice-activated AI kiosk developed by Chikku Robotics. The application serves as the front-end conversational interface for the Chikku service robot, providing natural voice interaction to visitors at exhibitions, lobbies, and public spaces.

This document is intended for:
- **Developers** — as the authoritative reference for implementation.
- **QA Engineers** — as the basis for test planning and verification.
- **Project Stakeholders** — as the agreed-upon scope of delivered functionality.",internal,srs,Srs,661,Chikku Robotics,techdoc,1.1 Purpose,documentation | srs | 1.1 Purpose,0,1,Chikku_docs/srs.md,markdown,1.1 Purpose
techdoc:srs:1-2-scope#p0,"Srs — 1.2 Scope
srs — ### 1.2 Scope
Chikku Mobile is a **hybrid mobile application** built with Capacitor 5, wrapping a vanilla JavaScript web application inside a native Android/iOS shell. The system provides:

- **Always-on wake word detection** — listens for ""hi chikku"" using an on-device ONNX model (openWakeWord).
- **Multi-backend speech-to-text (STT)** — Moonshine Voice SDK (Android, on-device — default engine for both online & offline; also the auto-fallback when the native cloud STT fails) and `@capacitor-community/speech-recognition` (Google cloud, when `sttEngine:'native'` + online healthy). Web Speech API is the browser fallback. Engine selection is centralized in `shouldUseMoonshineSTT()`.
- **Conversational AI with hybrid retrieval** — queries a remote backend (`POST /chat/voice` SSE) when online, and falls back to an on-device Retrieval-Augmented Generation (RAG) pipeline (BM25 + MiniLM dense embeddings + Reciprocal Rank Fusion) when offline.
- **Avatar rendering** — a WebGL green-screen video avatar with five states (idle, listening, thinking, speaking, error).",internal,srs,Srs,1092,Chikku Robotics,techdoc,1.2 Scope,documentation | srs | 1.2 Scope,0,2,Chikku_docs/srs.md,markdown,1.2 Scope
techdoc:srs:1-2-scope#p1,"Srs — 1.2 Scope
- **Native text-to-speech (TTS)** — with barge-in support and filler bridging.
- **Kiosk mode** — lockdown UX with password-gated exit, preventing visitors from leaving the app.

The offline RAG knowledge base covers the company's identity, products, services, solutions, partnerships, technologies, and frequently asked questions.",internal,srs,Srs,347,Chikku Robotics,techdoc,1.2 Scope,documentation | srs | 1.2 Scope,1,2,Chikku_docs/srs.md,markdown,1.2 Scope
techdoc:srs:1-3-definitions-glossary#p0,"Srs — 1.3 Definitions & Glossary
srs — ### 1.3 Definitions & Glossary
| Term | Definition |
|------|------------|
| **Wake Word** | The spoken phrase ""hi chikku"" that activates the voice assistant from idle. |
| **STT** | Speech-to-Text — converting spoken audio into text. |
| **TTS** | Text-to-Speech — synthesizing spoken audio from text. |
| **RAG** | Retrieval-Augmented Generation — retrieving relevant knowledge chunks and using them to generate or select an answer. |
| **SSE** | Server-Sent Events — a unidirectional streaming protocol used by the backend `/chat/voice` endpoint. |
| **BM25** | Okapi BM25 — a bag-of-words lexical retrieval function (k1=1.5, b=0.75). |
| **MiniLM** | `all-MiniLM-L6-v2` — a sentence-transformer model (384-dim embeddings) used for dense semantic retrieval. |
| **RRF** | Reciprocal Rank Fusion — a rank-aggregation method combining BM25 and dense results (k=60). |
| **Moonshine** | The Useful Sensors Moonshine Voice SDK — an on-device streaming STT engine for Android. |
| **openWakeWord** | An open-source ONNX-based wake word detection library. |",internal,srs,Srs,1093,Chikku Robotics,techdoc,1.3 Definitions & Glossary,documentation | srs | 1.3 Definitions & Glossary,0,2,Chikku_docs/srs.md,markdown,1.3 Definitions & Glossary
techdoc:srs:1-3-definitions-glossary#p1,"Srs — 1.3 Definitions & Glossary
| **openWakeWord** | An open-source ONNX-based wake word detection library. |
| **Filler** | A bridging sentence spoken by TTS while waiting for a slow LLM response from the backend. |
| **Follow-up Window** | A ~10 s period after each answer during which the mic stays open for a follow-up question without re-triggering the wake word. |
| **Barge-in** | The ability to interrupt the current TTS utterance (via button or new speech) and immediately begin a new voice turn. |
| **Capacitor** | A cross-platform native runtime that wraps a web application inside a WebView with access to native device APIs. |
| **Chroma-key** | A compositing technique (green-screen removal) used by the WebGL shader to render the avatar video with transparent background. |
| **VAD** | Voice Activity Detection — determines whether a segment of audio contains speech. |
| **Kiosk Mode** | A locked-down UX preventing the user from navigating away from the application. |",internal,srs,Srs,987,Chikku Robotics,techdoc,1.3 Definitions & Glossary,documentation | srs | 1.3 Definitions & Glossary,1,2,Chikku_docs/srs.md,markdown,1.3 Definitions & Glossary
techdoc:srs:1-4-references,"srs — ### 1.4 References
| Document | Location |
|----------|----------|
| Project README | `README.md` |
| Setup Guide | `SETUP.md` |
| Architecture Documentation | `docs/architecture.md` |
| Project Structure Reference | `docs/project-structure.md` |
| Offline RAG Pipeline | `docs/offline-rag.md` |
| Native Layer & Plugins | `docs/native.md` |
| Configuration Reference | `docs/configuration.md` |
| Troubleshooting Guide | `docs/troubleshooting.md` |
| Voice Filler SSE Contract | `VOICE_FILLER_GUIDE.md` |
| Capacitor Configuration | `capacitor.config.json` |
| App Configuration | `www/js/config.js` |

---",internal,srs,Srs,613,Chikku Robotics,techdoc,1.4 References,documentation | srs | 1.4 References,0,1,Chikku_docs/srs.md,markdown,1.4 References
techdoc:srs:2-overall-description,srs — ## 2. Overall Description,internal,srs,Srs,31,Chikku Robotics,techdoc,2. Overall Description,documentation | srs | 2. Overall Description,0,1,Chikku_docs/srs.md,markdown,2. Overall Description
techdoc:srs:2-1-product-perspective,"srs — ### 2.1 Product Perspective
Chikku Mobile is the client-side component of the larger Chikku Robotics ecosystem. The system architecture comprises:

```
┌──────────────────────┐     HTTP/SSE      ┌──────────────────────┐
│   Chikku Mobile App   │ ◄──────────────► │   Saigonbot Backend   │
│  (Capacitor + WebView) │                   │  (RAG + LLM Server)   │
│                       │                   │  POST /chat/voice      │
│  ┌─────────────────┐ │                   │  GET /health            │
│  │ On-device RAG    │ │                   └──────────────────────┘
│  │ On-device STT    │ │
│  │ Wake Word Engine │ │
│  └─────────────────┘ │
└──────────────────────┘
```

The app is designed to function **both online and offline**. When the backend is reachable, the app delegates answering to the server. When unreachable, it degrades gracefully to on-device STT and RAG with no user-visible disruption beyond a status indicator change.",internal,srs,Srs,950,Chikku Robotics,techdoc,2.1 Product Perspective,documentation | srs | 2.1 Product Perspective,0,1,Chikku_docs/srs.md,markdown,2.1 Product Perspective
techdoc:srs:2-2-product-functions,"srs — ### 2.2 Product Functions
At a high level, the application provides the following capabilities:

| ID | Function | Priority |
|----|----------|----------|
| F-01 | Always-on wake word detection (""hi chikku"") | Essential |
| F-02 | Speech-to-text transcription (online & offline) | Essential |
| F-03 | Conversational question answering via backend SSE | Essential |
| F-04 | On-device offline RAG fallback | Essential |
| F-05 | Text-to-speech response delivery with interrupt | Essential |
| F-06 | Avatar rendering with 5-state visual feedback | Essential |
| F-07 | 10-second follow-up conversation window | High |
| F-08 | Kiosk mode with password-gated exit | High |
| F-09 | Backend health monitoring & auto mode switching | High |
| F-10 | Weather information display | Medium |
| F-11 | Text-input panel as fallback for STT | Medium |
| F-12 | Filler bridging during LLM wait | Medium |",internal,srs,Srs,900,Chikku Robotics,techdoc,2.2 Product Functions,documentation | srs | 2.2 Product Functions,0,1,Chikku_docs/srs.md,markdown,2.2 Product Functions
techdoc:srs:2-3-user-characteristics,"srs — ### 2.3 User Characteristics
The target users are **visitors at exhibitions, trade shows, and public venues** who interact with the Chikku robot. Users are expected to:

- Have no technical training.
- Interact primarily through **natural spoken English**.
- Stand within conversational distance of the device (~1–3 meters).
- May have varying accents, speech patterns, and background noise conditions.

A secondary user is the **booth operator** who sets up and monitors the device. This user needs the exit password and may configure the backend URL.",internal,srs,Srs,558,Chikku Robotics,techdoc,2.3 User Characteristics,documentation | srs | 2.3 User Characteristics,0,1,Chikku_docs/srs.md,markdown,2.3 User Characteristics
techdoc:srs:2-4-operating-environment,"srs — ### 2.4 Operating Environment
| Parameter | Requirement |
|-----------|-------------|
| **Platform** | Android 8.0+ (API 26), iOS 13+ |
| **Android WebView** | Chrome WebView (system-provided, version ≥ 80) |
| **iOS WebView** | WKWebView (system-provided) |
| **Network** | Wi-Fi (same LAN as backend), or offline |
| **Screen** | Tablet-sized display (recommended 10""+) in landscape or portrait |
| **Audio** | Built-in microphone (mono, 16 kHz), built-in speaker |
| **Architecture** | arm64-v8a (Android), arm64 (iOS); x86_64 supported for emulator testing |
| **Orientation** | Landscape primary (kiosk mount); portrait supported |",internal,srs,Srs,642,Chikku Robotics,techdoc,2.4 Operating Environment,documentation | srs | 2.4 Operating Environment,0,1,Chikku_docs/srs.md,markdown,2.4 Operating Environment
techdoc:srs:2-5-design-implementation-constraints#p0,"Srs — 2.5 Design & Implementation Constraints
srs — ### 2.5 Design & Implementation Constraints
| ID | Constraint |
|----|------------|
| C-01 | **No build step.** The web app (`www/`) must be plain ES modules loaded directly by the WebView — no transpiler, bundler, or framework (React/Vue/Angular). |
| C-02 | **Capacitor 5** is the only allowed native bridge. No Cordova plugins. |
| C-03 | **HTTP scheme on Android.** `androidScheme: ""http""` is required for LAN backend access (cleartext traffic). |
| C-04 | **Single-threaded ORT.** ONNX Runtime Web runs on the main thread (`ortProxy: false`) because the app is served over `http` (no `crossOriginIsolated` for SharedArrayBuffer). |
| C-05 | **Case-sensitive filenames on Android.** All asset filenames must match exactly, including case (Android uses ext4 filesystem). |
| C-06 | **No COOP/COEP headers.** The app runs on the `capacitor://` or `http://` scheme without cross-origin isolation. |",internal,srs,Srs,951,Chikku Robotics,techdoc,2.5 Design & Implementation Constraints,documentation | srs | 2.5 Design & Implementation Constraints,0,2,Chikku_docs/srs.md,markdown,2.5 Design & Implementation Constraints
techdoc:srs:2-5-design-implementation-constraints#p1,"Srs — 2.5 Design & Implementation Constraints
| C-07 | **Mic constraints.** Echo cancellation, noise suppression, and auto-gain control must be `false` — native preprocessing distorts speech without a reference signal from native TTS. Software AGC inside the AudioWorklet handles normalization. |
| C-08 | **App ID** is `com.chikkurobotics.chikku` and must not change after initial release. |
| C-09 | **Offline STT is Android-only.** Moonshine Voice SDK has no iOS equivalent. iOS offline mode shows the text-input panel. |",internal,srs,Srs,524,Chikku Robotics,techdoc,2.5 Design & Implementation Constraints,documentation | srs | 2.5 Design & Implementation Constraints,1,2,Chikku_docs/srs.md,markdown,2.5 Design & Implementation Constraints
techdoc:srs:2-6-assumptions-dependencies,"srs — ### 2.6 Assumptions & Dependencies
| ID | Assumption / Dependency |
|----|--------------------------|
| A-01 | The backend server (`saigonbot`) is available at the configured `apiBaseUrl` on the same LAN. |
| A-02 | The backend exposes `GET /health` and `POST /chat/voice` endpoints conforming to the SSE contract in `VOICE_FILLER_GUIDE.md`. |
| A-03 | The Android device has Google Chrome WebView installed (part of Google Play Services / system image). |
| A-04 | ONNX Runtime Web WASM binaries are present at `www/assets/ort/`. |
| A-05 | openWakeWord models are present at `www/assets/model/`. |
| A-06 | Knowledge base JSON files and embeddings are present at `www/assets/knowledge_base/`. |
| A-07 | Moonshine Voice SDK models are present in `android/app/src/main/assets/moonshine/` for offline STT builds. |
| A-08 | The user grants microphone permission on first launch. |
| A-09 | A user gesture (tap) occurs before wake word detection can start (browser autoplay policy). |

---",internal,srs,Srs,994,Chikku Robotics,techdoc,2.6 Assumptions & Dependencies,documentation | srs | 2.6 Assumptions & Dependencies,0,1,Chikku_docs/srs.md,markdown,2.6 Assumptions & Dependencies
techdoc:srs:3-specific-requirements,srs — ## 3. Specific Requirements,internal,srs,Srs,33,Chikku Robotics,techdoc,3. Specific Requirements,documentation | srs | 3. Specific Requirements,0,1,Chikku_docs/srs.md,markdown,3. Specific Requirements
techdoc:srs:3-1-external-interface-requirements#p0,"Srs — 3.1 External Interface Requirements
srs — ### 3.1 External Interface Requirements
#### 3.1.1 User Interface

The UI is a full-screen kiosk interface with the following layers (bottom to top):

| Layer | Description |
|-------|-------------|
| **Avatar layer** | WebGL canvas rendering a green-screen video avatar with chroma-key compositing. Occupies the full viewport as the background. |
| **Status bar** | Top bar showing: network status indicator (green dot = online, amber pulse = offline), weather icon + temperature, volume slider, exit button. |
| **Kiosk overlays** | Glow ring around the avatar, barge-in button (visible during speaking), idle overlay (semi-transparent with ""Say 'Hi Chikku'"" or ""Tap to Speak""), error overlay (full-screen with message). |
| **Chat transcript** | Scrollable text area showing user messages (right-aligned) and bot responses (left-aligned) with conversation bubbles. |
| **Text-input panel** | Shown when offline STT is unavailable — a text field with send button for typed queries. |",internal,srs,Srs,1033,Chikku Robotics,techdoc,3.1 External Interface Requirements,documentation | srs | 3.1 External Interface Requirements,0,4,Chikku_docs/srs.md,markdown,3.1 External Interface Requirements
techdoc:srs:3-1-external-interface-requirements#p1,"Srs — 3.1 External Interface Requirements
| **Text-input panel** | Shown when offline STT is unavailable — a text field with send button for typed queries. |
| **Exit dialog** | Password prompt shown when the exit button is tapped. |

#### 3.1.2 Avatar States

The avatar renders in exactly **five** states, each mapped to a green-screen MP4 video:

| State | Video | Trigger |
|-------|-------|---------|
| `IDLE` | `idle-state-green.mp4` | No active interaction. |
| `LISTENING` | `idle-state-green.mp4` (reuses idle) | Microphone is recording user speech. |
| `THINKING` | `idle-state-green.mp4` (reuses idle) | Processing transcript, waiting for backend response, or in follow-up window. |
| `SPEAKING` | `speaking-state-green.mp4` | TTS is actively playing audio. |
| `ERROR` | (overlay, not video) | Backend unreachable AND offline RAG unavailable. |

Transitions between states use a 400 ms crossfade between two video slots rendered through a WebGL chroma-key fragment shader.

#### 3.1.3 Backend API Contract

The app communicates with the backend exclusively through `window.chikkuAPI`:",internal,srs,Srs,1097,Chikku Robotics,techdoc,3.1 External Interface Requirements,documentation | srs | 3.1 External Interface Requirements,1,4,Chikku_docs/srs.md,markdown,3.1 External Interface Requirements
techdoc:srs:3-1-external-interface-requirements#p2,"Srs — 3.1 External Interface Requirements

#### 3.1.3 Backend API Contract

The app communicates with the backend exclusively through `window.chikkuAPI`:

**`GET /health`**
- Returns `{ status: ""ok"" }` on success.
- Used for boot health check and periodic polling (8 s interval).
- Timeout: 2 s per attempt (boot), 5 s (periodic).

**`POST /chat/voice`** (SSE stream)
- Request body: `{ query: string, conversation_id: string | null }`
- Events (SSE `data:` lines):
  - `{""type"":""filler""}` — FAQ cache miss; frontend should speak a filler sentence immediately.
  - `{""type"":""response"", ""query"":..., ""response"":..., ""source"":...}` — final answer ready.
  - `{""type"":""done"", ""conversation_id"":...}` — stream complete.
  - `{""type"":""error"", ""message"":...}` — pipeline error.
- See `VOICE_FILLER_GUIDE.md` for the full contract.

#### 3.1.4 Hardware Interfaces

| Interface | Usage |
|-----------|-------|
| **Microphone** | 16 kHz mono audio capture for wake word and STT. Accessed via `getUserMedia` (WebView) or Capacitor SpeechRecognition plugin. |",internal,srs,Srs,1048,Chikku Robotics,techdoc,3.1 External Interface Requirements,documentation | srs | 3.1 External Interface Requirements,2,4,Chikku_docs/srs.md,markdown,3.1 External Interface Requirements
techdoc:srs:3-1-external-interface-requirements#p3,"Srs — 3.1 External Interface Requirements
| **Speaker** | Audio output for TTS and the wake word detection ding. |
| **Touchscreen** | Tap-to-speak activation, barge-in button, exit button, volume slider, text input. |
| **Wi-Fi** | LAN connectivity to the backend server. |",internal,srs,Srs,274,Chikku Robotics,techdoc,3.1 External Interface Requirements,documentation | srs | 3.1 External Interface Requirements,3,4,Chikku_docs/srs.md,markdown,3.1 External Interface Requirements
techdoc:srs:3-2-functional-requirements#p0,"Srs — 3.2 Functional Requirements
srs — ### 3.2 Functional Requirements
---

#### FR-01: Wake Word Detection

**Priority:** Essential  
**Module:** `wakeword-manager.js`

The system shall continuously listen for the spoken phrase ""hi chikku"" using an on-device openWakeWord ONNX model.

| ID | Requirement |
|----|-------------|
| FR-01.1 | The wake word engine shall load the ONNX model `Hi_chikku.onnx` from `assets/model/` at boot. |
| FR-01.2 | Audio shall be captured at 16 kHz mono via an `AudioWorklet` node. |
| FR-01.3 | Mel-spectrogram features shall be computed in the AudioWorklet and scored by the ONNX model on the main thread. |
| FR-01.4 | A sliding-window detector (8 frames, min 2 above threshold) shall be applied to reduce false positives. |
| FR-01.5 | The detection threshold shall be 0.25 with VAD active, or 0.45 as an override when VAD is inactive. |
| FR-01.6 | A VAD threshold of 0.35 with 800 ms grace period shall gate detections. |
| FR-01.7 | A 2-second cooldown shall be enforced after each detection to prevent double-triggers. |",internal,srs,Srs,1062,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,0,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
techdoc:srs:3-2-functional-requirements#p1,"Srs — 3.2 Functional Requirements
| FR-01.7 | A 2-second cooldown shall be enforced after each detection to prevent double-triggers. |
| FR-01.8 | A ""ding"" sound (`assets/audio/ding.mp3`) shall be played on detection as audible feedback. |
| FR-01.9 | The wake word engine shall be automatically **paused** during TTS playback and the follow-up window. |
| FR-01.10 | The wake word engine shall be **resumed** when the follow-up window closes or the user exits to idle. |
| FR-01.11 | Wake word detection requires a prior user gesture (tap) due to browser autoplay restrictions. The UI shall prompt ""Tap to Start"" until this occurs. |

---

#### FR-02: Speech-to-Text (STT)

**Priority:** Essential  
**Modules:** `app.js`, `offline-stt/`, `MoonshineSttPlugin.java`

The system shall transcribe user speech to text using the best available STT backend for the current mode and platform.

**STT Backend Selection Priority** (decided by `shouldUseMoonshineSTT()`, `app.js:1380`):

| Condition | Platform | Backend |
|-----------|----------|---------|",internal,srs,Srs,1048,Chikku Robotics,techdoc,3.2 Functional Requirements,documentation | srs | 3.2 Functional Requirements,1,20,Chikku_docs/srs.md,markdown,3.2 Functional Requirements
